lat,lng,cap
40.2383,17.9249,1.31
41.0033,-79.8808,0.67
43.3237,-93.3628,0.85
26.5232,108.8853,4.4
38.4832,32.4326,0.4
40.9695,-81.8409,1.5
42.168,-73.7387,0.31
42.1427,114.7637,32.72
47.693,21.5298,0.95
42.1131,-0.936,3.42
46.4699,-0.8607,0.34
43.3774,-70.9414,5.2
32.4262,115.6115,1.03
53.4949,14.475,0.8
40.5868,-105.06,0.38
26.5656,101.5762,2.31
52.4062,-1.7062,0.45
22.6735,111.8555,13.04
41.3861,22.8968,2.02
34.6502,135.1635,0.74
39.6813,27.6745,0.64
39.2856,113.6085,0.75
54.1169,9.4124,0.91
35.9689,119.1042,3.31
38.5719,38.7549,0.94
43.3022,13.2641,1.11
54.0218,9.0975,3.76
31.5833,119.8616,1.48
38.3691,21.4956,0.56
34.0274,-81.0876,0.98
58.6672,25.9969,0.32
56.6601,25.2144,2.94
36.3697,128.3017,0.65
44.8943,-90.442,0.73
35.8969,139.3925,0.79
40.9283,-5.7976,0.36
28.2047,74.6294,0.73
21.7192,108.789,1.16
42.1343,-1.8127,17.98
37.0388,127.5282,0.92
26.3553,111.4543,4.98
34.5867,-94.1994,1.41
33.8152,113.2642,25.73
41.4456,114.4022,78.0
18.4952,-67.0508,24.09
12.1652,-86.0946,1.15
45.9536,13.6636,1.17
28.1846,113.0468,4.83
38.1002,20.6703,2.29
41.4661,115.6992,2.05
36.7342,106.7917,3.46
-26.7207,150.5538,26.4
43.979,12.1885,1.38
30.4222,115.4372,1.14
-27.7845,30.0899,1.95
-19.7614,-47.9723,2.13
38.8127,112.0693,0.69
51.7034,-5.0025,9.08
38.8622,-6.6548,2.51
32.7563,116.306,0.46
28.4152,112.2223,2.35
34.7628,111.2455,0.76
34.7677,136.2842,0.37
52.6067,-6.3987,18.35
59.009,16.206,4.86
25.0839,98.9865,1.61
32.5558,120.241,1.11
-5.8231,-47.603,1.17
42.3582,14.0407,0.55
48.1089,124.6401,6.1
35.6268,140.329,9.6
51.782,21.3258,1.01
39.6292,34.489,3.01
37.0445,126.8363,0.65
21.652,110.1517,1.53
47.9022,-79.8929,1.37
46.9549,9.5611,1.11
39.7962,-121.8744,0.38
34.5938,110.2101,1.75
30.4608,114.9165,1.08
19.1951,109.9213,2.73
34.1822,-118.9227,0.27
38.4555,27.1747,2.39
52.4485,7.4937,0.35
11.8785,106.5178,3.07
51.8387,8.6498,0.57
44.4958,-73.2395,0.39
58.3098,26.8365,0.49
-33.8501,151.0411,0.61
47.2403,17.1584,0.84
40.7497,16.9643,1.03
20.2413,85.8229,1.04
21.8274,111.9005,0.89
41.2712,114.3949,12.44
40.6004,22.1599,0.8
41.2525,115.7483,1.8
45.1349,7.7928,1.64
33.0353,-82.1061,49.94
44.1162,127.2677,0.79
29.4405,119.9554,1.82
40.1593,122.0404,3.11
34.6296,111.5816,0.74
40.1069,114.5662,3.28
37.559,-120.4817,0.86
53.9189,12.0789,6.78
39.3053,20.5257,2.78
44.3839,11.8472,0.43
26.9676,102.2281,7.42
34.8066,136.4366,0.58
36.0568,105.8938,1.44
32.4229,-115.3221,3.34
37.7825,140.3869,1.45
53.3281,15.0428,1.03
36.008,-77.8093,5.61
43.6496,3.9215,0.35
23.9821,102.0801,5.53
33.016,130.4818,2.4
33.5785,130.8176,0.83
12.1285,109.0895,3.43
43.2189,2.3948,1.07
36.1206,113.9086,0.49
35.1903,127.1531,1.54
38.1068,117.6186,1.0
37.7136,-1.1042,45.06
35.4763,129.2996,0.77
14.2982,76.791,10.52
36.4424,127.8222,0.61
28.3091,116.0103,0.98
53.0605,22.0326,1.02
39.9413,18.1118,1.21
51.9313,11.7967,1.47
46.4189,12.5892,0.83
34.8458,136.4064,0.47
-30.5532,-71.2415,5.52
15.2109,43.258,0.6
26.3359,114.499,0.62
29.2296,113.8508,0.78
51.6362,5.5331,4.31
28.6895,119.5904,5.05
36.8576,117.8649,3.03
25.8659,114.4917,0.69
52.5557,6.0016,1.35
53.0134,23.6002,1.26
50.0891,6.4377,22.47
35.1756,119.304,2.13
31.8525,131.2925,4.0
48.656,21.676,1.7
33.8566,133.0012,2.52
53.8469,8.7018,0.52
36.2774,29.5158,1.64
41.7779,-70.5942,0.43
27.2891,42.8329,0.96
42.5404,23.576,2.58
31.4077,119.7164,0.74
35.5618,117.0375,0.3
34.9609,134.9796,0.96
36.852,118.8651,4.86
37.7852,32.8639,0.82
34.9559,127.8232,0.66
35.6872,-82.5776,1.01
-14.1653,-42.8026,5.34
41.0516,-5.0886,0.49
38.2053,37.1855,0.33
44.5064,4.763,0.37
41.2855,-0.4988,0.65
43.1849,-0.3734,0.36
22.3818,108.2263,0.83
34.7403,137.8261,0.47
33.8749,115.6872,0.41
51.3463,12.5167,11.09
42.6519,25.2989,2.26
44.3455,11.7961,1.86
30.5319,120.0625,2.54
37.0285,118.7448,2.51
34.4078,117.4608,3.36
28.7524,118.8208,8.13
36.175,140.3116,3.6
26.8406,103.1938,8.34
35.9591,119.3258,0.79
38.3243,21.521,0.85
26.4421,72.8991,0.86
43.791,128.3332,2.12
-5.2226,-49.0326,6.81
52.2375,20.1247,0.67
27.4504,114.9321,1.18
43.6173,12.6219,5.4
30.8937,117.5948,0.3
34.869,109.5815,1.11
42.61,13.7396,2.82
48.4466,9.0814,0.5
34.3078,135.4879,0.89
30.2391,-97.5082,50.33
36.5021,128.7925,0.86
50.0565,22.4731,0.6
35.4203,140.3728,0.52
37.0262,34.3669,5.49
25.2147,111.5884,17.36
38.9744,-77.1894,2.17
35.5054,136.5766,1.27
37.5382,116.9584,0.75
44.642,10.6918,0.51
-16.6558,-43.8473,6.85
26.3784,107.2862,2.64
56.5825,23.664,1.75
-18.4786,-52.6259,0.58
33.3558,129.8191,1.25
47.3018,20.5009,1.03
39.3938,111.1843,1.34
32.8619,115.3806,2.96
35.6529,139.8847,0.86
34.2812,107.601,7.05
25.6554,99.4515,1.56
36.7735,140.2864,0.81
46.1556,-1.0366,2.66
47.3045,-2.1359,0.99
35.4134,117.6699,0.64
35.1362,138.5126,1.02
42.1353,-79.3497,0.26
51.8323,8.2145,0.37
34.9229,135.414,1.61
39.5013,-122.1872,1.01
47.8367,19.4003,48.29
47.3844,20.3794,2.03
45.0202,12.1675,0.81
13.5953,100.947,1.59
34.3053,112.7406,0.7
41.7065,116.1788,3.28
17.9394,-76.7712,1.7
24.1075,114.7414,110.5
35.2323,109.7147,0.98
7.3294,80.7873,3.16
52.2246,11.9522,1.28
21.6794,110.8924,0.53
36.3322,128.4234,3.51
22.8416,114.0028,1.42
23.3885,106.4137,3.5
40.4424,-80.7958,1.51
43.3093,-0.7057,0.63
34.9574,134.554,0.49
37.1868,13.7849,0.36
35.2259,-80.5438,6.27
28.453,114.9925,0.95
52.8206,17.2434,1.08
41.826,-3.0778,0.35
39.0711,112.8225,23.02
30.5658,74.3202,0.65
26.4248,78.2186,2.44
39.8538,22.1592,0.77
-7.2954,-44.503,0.69
38.9303,-1.3209,9.17
42.2743,-71.4294,0.73
25.4061,113.1854,6.95
54.0496,16.7508,1.03
36.5432,120.1195,3.32
4.7154,103.3973,2.55
36.2934,128.6601,0.68
8.8464,77.5941,166.52
44.6423,-93.2415,0.57
49.7604,5.82,0.76
37.6013,29.128,3.72
18.7929,74.6745,8.94
32.6131,116.6637,1.01
-27.9007,25.1947,0.41
52.5549,7.88,1.79
32.8637,35.4249,1.31
36.7727,29.6273,0.72
24.25,113.4181,2.08
22.8178,110.4898,0.91
33.2406,130.0857,0.48
41.5152,125.577,2.58
41.9015,-71.3385,0.37
33.4089,117.7158,0.78
51.6128,20.3827,1.51
43.409,144.9873,1.04
45.9273,15.6039,0.79
38.4235,114.5973,1.0
54.8106,11.2651,0.69
51.5038,8.3481,0.92
35.5649,-119.3101,1.46
14.7847,77.7913,6.5
52.4096,-1.5681,0.43
34.5493,127.2059,1.08
44.1946,-77.0611,0.58
-15.7303,13.8911,0.75
52.2427,16.7425,1.57
31.9648,115.4483,1.34
31.584,130.4636,1.82
51.1125,17.5372,0.75
-21.0333,-40.8282,5.51
23.6524,120.5736,0.86
39.4607,30.5948,1.86
51.0398,23.3032,1.57
53.4568,-2.4915,0.64
41.3246,120.8791,11.42
40.2965,114.4446,0.93
43.5087,1.549,3.35
14.2441,100.1278,1.31
27.3271,114.6304,0.62
32.7606,116.2332,0.44
38.0439,-4.1196,2.81
36.2995,139.0606,0.43
44.9048,8.3974,3.32
48.8424,8.0396,9.24
27.2818,106.7249,4.24
37.9529,34.6055,2.51
33.3839,131.5828,1.5
44.8121,19.6853,3.87
42.9936,13.8363,0.98
34.7016,133.8584,0.7
32.1332,110.7213,0.53
9.9666,76.3882,1.44
39.9891,111.4912,5.55
39.5585,21.6662,0.62
35.7198,127.0058,0.48
44.4728,7.4434,1.04
41.4696,-8.2234,1.1
36.3747,112.6691,3.29
42.0395,1.0969,1.36
-14.063,-49.1038,8.43
43.1133,141.5306,0.44
39.9643,18.1456,26.28
51.0402,5.836,22.25
31.5037,118.4688,1.04
28.6807,121.2483,1.25
45.8609,-94.6084,1.93
-36.5539,-72.1167,2.91
33.4452,114.941,3.42
41.5674,-87.7001,0.31
24.4514,108.5144,24.83
47.719,19.9451,12.26
32.2379,-110.9756,0.49
30.1048,115.854,7.99
35.6624,112.1232,0.67
36.5323,106.5307,0.73
34.0539,113.788,1.21
-21.5411,-43.0245,1.97
3.0278,101.3694,1.83
52.1785,11.4346,1.46
42.0356,-4.3794,0.35
43.9578,1.3327,0.53
40.696,15.5506,0.62
48.1342,16.3703,1.26
18.2467,-66.0159,0.73
38.2879,111.8784,1.05
29.3194,120.3148,0.89
40.7829,22.3979,0.36
41.1035,24.2138,0.41
39.4893,113.9797,7.29
26.7016,111.6543,3.41
51.7575,10.2176,0.39
39.6828,-122.1171,0.97
35.968,113.789,1.74
14.618,101.0709,2.5
35.4506,127.1152,1.08
36.2231,128.4313,1.53
22.8519,114.9695,1.1
40.8166,-74.8421,0.32
29.1336,115.7867,0.86
39.9409,114.5308,0.44
29.9304,121.8523,1.4
53.6038,21.9248,3.15
48.0807,9.7509,11.26
43.2223,-88.0405,0.64
37.4205,118.7395,1.75
48.5768,-1.0649,1.11
37.2484,-5.5773,3.02
50.5511,4.2036,1.6
46.4956,24.4658,3.41
5.999,100.6114,6.77
-8.2901,-49.3075,3.36
24.5173,120.6883,0.45
10.0002,76.2989,0.3
42.9152,143.3296,0.73
27.5615,41.6552,2.02
43.0058,-85.6829,0.5
10.4893,77.6394,5.18
37.1628,-6.5169,14.57
35.5176,24.1456,2.26
39.4268,43.3238,2.66
38.7088,22.4628,0.57
51.9231,8.4069,0.71
16.0271,104.8767,1.67
35.6053,126.9179,0.83
30.9214,113.6929,1.14
28.6833,-82.3579,0.87
34.1132,112.6478,62.76
33.4778,119.709,2.85
37.8716,118.8751,1.26
38.3928,38.2184,4.27
29.5576,114.2801,9.45
22.5031,120.5778,0.58
43.6357,25.1233,2.84
36.0444,140.6138,1.1
32.9015,130.8221,1.64
35.05,-85.3181,0.87
46.784,129.7616,3.95
29.9088,121.7737,2.14
45.5922,-0.6634,3.16
31.6064,119.7286,1.31
15.2283,100.3369,1.78
52.6936,21.0272,1.05
38.4189,30.2367,0.41
33.0195,119.9162,0.87
-12.3994,13.7609,195.5
35.0753,24.8767,1.43
39.0885,-88.4326,0.96
47.1365,126.8705,0.63
47.1928,14.17,0.86
14.0184,-89.1842,4.32
39.437,22.2522,1.87
35.1005,127.448,1.05
52.1821,11.5965,2.08
-20.4145,-54.5209,0.57
18.4721,83.6595,0.98
37.1352,34.6797,0.67
44.9586,7.4401,9.12
38.3388,21.7426,0.43
-22.5116,-47.3067,3.36
-12.1163,-44.9239,5.2
34.0362,133.8781,0.39
58.2216,22.4965,0.5
43.3552,13.3246,1.54
41.0323,24.2315,1.08
33.2186,112.9592,0.61
32.1824,118.2182,2.29
34.8321,134.7727,1.13
31.4565,-83.5583,2.92
36.0533,139.6919,1.12
35.5189,126.7301,0.5
45.0947,10.0491,0.37
39.3058,-76.0276,0.44
51.9079,-8.6682,5.77
35.6094,126.857,0.78
32.6404,108.7231,3.33
41.1713,114.8388,80.78
39.4753,30.0123,1.76
45.2609,8.4126,0.5
38.816,22.5635,3.68
50.4425,-4.6375,0.55
-25.1,28.5592,1.0
31.3378,120.902,0.7
45.4003,-88.6274,0.89
37.8718,-76.5629,101.73
37.3547,-121.9063,0.41
30.9045,47.9823,2.7
36.718,127.3452,1.31
40.4568,43.6316,6.45
52.5161,1.5608,0.94
43.9469,82.1622,7.86
43.5299,-90.0336,0.26
48.1933,2.7331,5.95
36.7184,140.0942,1.17
37.2402,140.9922,4.25
55.175,10.5165,0.84
28.1008,95.3975,0.95
35.0134,115.2774,0.31
-6.9504,107.7578,0.88
1.3232,103.6723,0.43
35.8984,140.6662,1.45
38.1612,-6.6134,0.59
-21.0762,-45.0588,1.41
42.5901,13.6706,0.84
37.6772,114.2324,1.1
26.9743,114.7607,2.02
44.235,-95.6324,2.02
35.9022,128.8795,0.6
42.3051,143.3142,0.86
26.8198,105.9365,5.3
38.1027,-1.0545,0.6
47.9584,10.5694,0.9
22.786,108.2919,2.37
36.8345,-2.1451,0.5
35.5229,127.3428,0.41
37.1281,39.5625,0.78
39.2721,-0.4625,0.98
47.0072,131.9507,0.54
10.5418,72.6177,1.0
34.8079,108.7524,3.16
34.5503,110.3248,3.36
-29.4596,31.2028,0.39
18.3347,76.3775,0.93
48.2454,-106.6439,0.3
42.0652,117.0102,0.66
32.3763,109.9455,5.05
40.9673,-90.3882,1.24
34.2732,135.551,1.51
24.1805,103.1601,4.41
40.996,121.5764,0.94
34.0988,119.9311,0.86
49.583,6.6705,4.49
39.8869,-87.6846,3.32
32.9567,129.6829,0.94
34.6706,133.3057,0.85
33.9252,-116.9517,0.61
40.2988,122.1806,1.59
36.3158,140.4301,0.41
25.802,101.0365,2.58
27.8423,115.9797,0.54
45.3749,7.8914,3.76
51.5123,7.0118,0.38
35.0716,25.1583,0.48
43.8862,12.6754,0.32
53.9094,17.6831,0.87
41.1578,-83.4004,1.06
-23.1084,-52.4936,0.68
40.8421,22.4615,0.91
42.4987,-3.0335,0.78
34.7063,135.8086,0.75
26.787,80.9382,2.79
40.4238,21.1864,0.57
37.6715,22.8027,0.38
24.8687,102.8575,0.67
-32.8541,25.7866,0.31
52.7542,15.3157,2.6
43.4025,-72.997,0.84
51.7819,16.3434,13.77
11.4837,106.9471,1.1
46.795,21.4901,1.9
35.9381,127.9639,1.03
35.1449,138.8768,0.94
50.7651,6.6756,0.93
34.2571,111.4898,0.35
35.9721,136.2068,0.72
39.8383,114.208,1.46
35.4036,135.6578,1.36
17.7715,106.3629,1.92
10.2761,106.4442,0.66
43.6835,3.1741,11.19
38.2212,116.9988,8.82
40.9139,24.6816,0.91
26.5754,105.2688,14.49
40.1662,32.6492,1.57
45.4783,9.8364,1.21
31.022,121.1634,0.95
46.7364,82.9458,0.83
41.6373,24.1694,0.34
37.0749,-120.2932,0.49
49.2893,17.2313,4.61
41.0574,-86.5764,2.37
36.6143,129.3989,1.35
36.5438,106.5477,3.03
29.9475,121.4829,2.08
34.0759,-117.2414,2.91
35.0256,138.4951,1.37
35.8375,127.026,2.81
48.265,9.7239,1.23
35.7825,127.3479,1.11
22.1546,107.4078,4.83
35.7921,118.1122,2.08
33.3631,126.3093,4.08
31.8963,118.7878,0.69
15.0791,108.7477,0.66
40.1126,-74.701,0.27
30.2576,106.3092,0.93
39.185,20.8627,0.66
34.8712,-116.9605,0.5
23.2987,102.5847,11.11
-22.6103,-43.0021,0.58
40.7489,-5.5777,0.99
38.3807,38.447,8.56
42.7172,13.728,3.89
47.2411,21.5153,6.11
33.3737,112.3991,2.3
39.8321,97.5446,20.49
33.3612,-7.5728,1.1
22.9501,112.7761,5.7
31.6557,119.9269,0.69
46.6101,17.521,0.73
38.9579,106.9436,223.98
-22.0334,-42.7504,0.92
35.458,112.335,4.31
26.6535,105.206,7.08
49.7081,5.0052,15.3
44.0525,5.9306,13.79
36.8819,106.6793,1.45
50.8691,10.9151,1.36
30.3659,111.6031,11.29
9.0539,105.4227,5.71
44.6297,7.7206,0.58
40.841,119.5091,3.43
41.4495,15.6472,1.59
8.2699,80.4679,1.54
41.0844,-8.5319,0.89
45.6139,27.4595,8.32
13.654,99.8432,2.72
14.9011,102.1502,0.69
36.8402,21.7914,0.53
39.7719,-122.0139,0.76
33.8967,133.1414,1.24
-27.4556,153.0902,0.88
43.0402,12.0915,0.36
24.7091,47.5316,0.76
41.0084,22.8958,1.58
22.7843,111.7855,3.95
36.8063,-119.8775,0.96
35.5838,128.1603,0.98
39.2119,-2.1787,0.53
23.3486,109.2966,14.42
40.4353,-120.6284,0.87
35.5242,139.7855,0.78
18.4666,-69.3206,1.03
53.3131,22.9472,1.99
37.2436,117.9586,1.93
17.5905,83.1149,21.39
45.3196,-94.4168,0.87
32.5892,119.9669,11.24
33.9054,115.4189,0.81
34.8406,137.1085,1.06
38.9439,-76.7382,0.35
38.0849,113.2812,4.34
28.3013,118.1577,1.78
51.1885,9.3866,0.84
36.3139,128.3042,0.79
40.9372,-4.7924,0.6
52.9317,-1.0413,0.38
23.0448,120.147,0.38
17.7147,83.2373,1.1
26.0796,103.8593,1.17
33.2263,130.4962,0.45
36.843,-120.4468,0.32
27.4525,105.3645,2.18
46.8247,15.7296,1.64
10.8499,107.5343,1.47
43.1156,6.1073,2.31
24.2939,120.5374,1.03
30.5892,115.1154,1.61
49.9522,7.8294,0.46
22.6916,-99.0287,0.59
40.0888,21.8188,0.63
39.7309,116.4726,3.61
38.675,-121.7121,1.04
31.6939,120.0728,0.76
20.486,110.3693,32.49
50.5361,8.2561,0.45
24.6602,101.801,5.71
37.3458,114.6874,2.21
33.4937,126.6314,0.49
29.4641,120.7808,0.76
45.1111,26.0962,3.0
37.8771,23.8793,0.42
41.3017,-8.5772,2.75
44.8681,8.4791,4.02
-12.1172,-55.483,1.06
34.7836,134.9627,0.52
38.4373,23.1142,0.33
21.128,106.0118,2.63
-20.8289,-41.1909,0.95
18.2013,-63.0535,0.88
31.1353,110.0589,2.79
30.4302,111.7265,0.66
53.608,22.4528,2.15
34.9071,134.872,3.19
12.5997,-61.419,0.65
47.5361,-79.7078,0.99
22.4156,120.5714,0.81
38.2361,21.804,0.33
25.3377,100.668,6.98
37.8365,27.88,1.24
53.2519,16.5006,21.62
27.7833,-82.3922,46.07
32.3922,130.1264,1.16
59.146,24.6094,0.41
28.3981,121.3066,1.15
36.2013,-5.4531,3.28
32.2523,130.8201,1.6
36.9881,-120.8547,0.65
47.8872,11.1645,6.92
40.7519,118.4084,4.82
34.8568,126.6461,1.07
45.981,12.9296,0.47
32.5392,-114.6203,1.42
45.2371,12.1887,0.65
33.2144,133.1988,1.5
-33.1061,19.3382,3.51
30.1239,120.3126,2.68
52.8191,8.1756,0.44
48.5158,10.6097,1.75
5.6562,-73.7236,1.27
33.5612,114.5378,3.76
-29.2116,-70.7439,2.18
43.0537,27.2807,1.15
50.4143,22.1514,0.89
42.4443,-75.0904,0.46
34.5393,133.3652,0.49
41.3628,43.2704,1.44
35.3178,126.5288,0.72
36.8499,140.1429,15.9
47.3553,19.701,0.64
46.224,14.3539,1.66
49.3967,11.9249,0.97
51.262,15.8604,3.6
-35.8231,-71.6565,6.38
-23.6279,15.974,0.32
32.8062,-117.1632,0.33
10.3023,106.3933,2.68
22.7228,100.4806,4.08
36.2486,139.1588,0.38
35.8808,-81.1821,6.85
-31.9383,115.7927,0.61
18.4586,-67.1486,0.39
41.3144,-73.0896,0.83
34.9596,126.7773,0.46
27.1006,113.3113,0.9
41.4505,-8.4555,0.38
39.3935,22.2527,0.56
23.4224,113.0321,6.84
36.8363,-120.4539,3.14
10.8199,78.3977,1.45
36.526,127.7423,0.73
31.8182,-81.7504,1.69
32.2371,117.6342,0.61
37.8691,-0.842,0.67
36.705,113.2411,2.87
44.6245,-94.9178,0.47
32.0581,131.4513,0.94
6.7351,80.0807,4.31
40.3455,-74.4964,0.87
24.7181,118.5957,4.61
25.1961,116.3776,8.24
16.7406,100.4544,0.65
36.2772,-115.0697,0.53
39.2186,22.7482,1.02
23.6472,109.101,8.58
45.8388,13.3088,1.22
36.258,115.11,1.5
47.4368,15.9615,0.64
36.0387,139.8696,0.43
24.2774,110.3866,1.19
32.8964,131.9316,0.64
22.5622,120.5343,0.59
37.2404,113.3609,4.34
-28.6823,20.4352,0.46
34.8558,137.5216,0.71
19.5285,43.4994,2.04
34.5787,126.4662,1.76
26.0087,100.2263,1.23
22.4742,71.3565,9.45
34.8602,135.2407,1.63
53.2193,5.8506,5.09
37.3887,-5.9474,1.65
22.7609,86.0014,3.95
24.8482,115.2407,0.87
25.5084,74.7033,0.82
-21.3295,-46.7542,2.22
26.376,78.2764,1.07
34.7459,136.144,0.89
41.4147,15.8587,2.94
42.3959,26.6451,1.34
36.637,106.8385,1.45
37.1666,-118.2772,0.65
40.2843,-85.8391,0.51
33.5372,118.1009,0.45
51.1675,-1.0781,13.42
13.7163,77.5185,0.57
56.3831,-3.4627,1.77
39.3682,141.2274,2.46
53.5019,14.7398,1.0
34.8443,126.6007,1.43
26.314,111.4705,0.91
49.769,16.4884,4.41
40.2664,-5.9073,4.42
41.5326,26.1279,1.23
44.0068,-76.0072,4.57
22.8386,120.2587,0.35
24.8661,121.292,1.34
38.098,29.0963,0.6
32.5345,119.1855,71.74
36.4614,113.4454,18.24
38.0544,112.0546,1.29
-20.7254,-48.0821,3.74
24.665,100.2199,3.19
35.4494,137.0849,0.37
36.7427,22.8447,0.5
34.4688,116.0075,1.39
37.3646,-2.2342,0.81
25.6381,106.0849,2.65
10.4185,105.0264,3.35
44.5234,26.2016,0.63
25.5216,69.0779,1.01
42.5178,12.3012,0.55
42.8553,-2.4184,0.84
40.3378,112.2492,1.02
48.421,14.4579,0.37
-24.0632,-69.5793,146.26
24.9373,55.1026,0.8
27.5605,-113.5354,9.56
25.5445,113.8232,0.8
25.2352,106.6161,7.66
35.2589,33.6183,0.84
54.1685,20.6576,0.97
51.1643,4.3383,0.59
18.6563,-98.7915,0.79
54.0602,10.2961,5.92
34.1368,130.9262,1.45
27.78,112.0431,1.5
32.5094,35.5014,1.12
16.6157,74.3501,1.25
50.3176,14.3211,35.5
49.4742,8.2076,0.83
23.6611,113.2595,7.55
32.1749,118.7025,1.87
34.5994,126.7321,0.74
34.5674,110.2114,2.46
48.0321,22.2978,1.16
30.4174,120.5504,0.9
25.4611,108.0097,52.4
24.6824,112.5725,4.18
38.9527,-76.7231,0.31
11.7997,76.8004,2.3
40.1458,21.8937,0.4
41.6572,-88.4654,1.82
37.2506,-1.8101,1.93
35.4383,127.7805,1.49
35.2857,126.5413,0.48
43.1167,-77.3079,0.52
38.035,32.6492,0.84
36.8265,93.2844,5.68
34.7411,103.3323,0.73
28.598,115.974,3.12
38.281,-122.4579,0.41
-16.4352,-72.222,38.41
45.4858,-92.7741,1.7
36.0822,140.3129,0.43
35.3469,134.7542,0.81
28.6669,121.1827,0.7
36.358,139.8095,1.27
35.4464,27.0939,0.48
53.3056,19.9746,1.16
28.9415,118.7473,1.38
39.1377,-1.8027,0.95
-23.6525,-51.3891,0.79
40.4238,29.2834,1.44
34.2172,116.2845,0.35
19.6169,110.1412,6.27
34.9934,136.856,4.8
26.9508,106.5045,1.36
37.6079,-109.977,0.31
27.1429,115.7306,0.88
35.0459,126.1803,5.79
38.4239,114.6144,1.78
43.6359,127.4461,1.1
46.9442,1.9798,1.62
-17.6959,-49.1186,2.32
37.6147,140.5867,1.09
50.1148,20.9181,0.83
39.2262,-76.688,1.11
37.5726,140.4407,1.02
50.5732,22.7918,1.03
41.0345,25.2614,0.34
9.016,99.1858,4.4
28.9458,101.4385,55.76
35.7893,139.5361,0.38
43.8042,12.7893,0.52
45.6556,8.3364,1.86
39.7744,45.4986,18.0
42.9911,144.4003,1.15
8.7544,99.3303,1.07
22.474,107.6083,2.65
34.6073,136.3702,1.32
41.0486,22.8988,0.87
-15.9578,-48.117,1.37
24.3873,102.192,54.37
33.2891,126.3796,5.37
22.0508,-79.7207,1.11
47.9805,10.9115,9.73
36.1508,128.7268,0.88
36.5515,112.6527,5.38
36.2542,-119.6657,1.35
38.491,114.3331,27.53
53.6766,16.9636,0.97
-17.1228,-46.6374,4.89
39.9559,-75.9304,1.53
40.0577,-74.1847,1.22
38.963,110.6856,0.91
42.6404,14.0111,0.53
36.6038,112.6778,5.93
51.6052,9.9307,0.52
41.2051,114.266,3.22
47.9764,17.4167,1.86
37.342,36.8178,1.85
38.0442,117.427,0.32
24.8066,86.8745,16.77
50.7968,10.3927,1.22
36.431,-119.991,1.54
30.7085,130.9751,1.89
36.2115,140.0921,0.66
40.2732,22.5573,0.47
33.6929,117.9211,0.84
35.3764,128.0818,0.83
36.2487,140.1783,1.14
43.2092,2.3838,0.68
44.559,0.094,2.81
40.2535,114.706,1.44
36.9785,119.158,1.51
45.5957,22.8352,1.33
34.6204,133.9964,0.91
52.8403,20.2442,6.52
33.9232,117.9051,3.2
32.6058,115.4922,0.64
27.5168,-80.7448,5.93
41.675,-70.2883,4.07
41.4163,-85.7673,0.4
35.8966,139.894,1.09
33.6704,118.2026,2.02
42.1283,-8.6285,1.23
53.9244,9.3513,0.71
35.0055,109.7808,1.33
39.9366,22.6485,0.58
57.4743,9.9277,0.97
35.2949,137.2622,1.57
41.9079,0.146,0.96
41.5655,-83.6951,1.81
44.4304,127.2042,2.04
39.5274,22.1134,0.65
44.4603,143.0967,2.36
44.0506,-92.9614,1.14
52.8171,17.6999,1.37
32.9476,116.0574,0.76
26.8566,114.7434,0.85
40.566,122.2264,1.95
41.6174,-88.015,0.63
33.3531,112.7184,0.54
43.8534,144.0872,1.06
24.6136,73.9231,2.5
36.1592,126.9495,0.65
31.0319,121.1484,0.52
41.2491,-8.623,0.83
44.6406,87.6383,30.48
43.2322,123.5038,3.34
37.0241,139.9321,2.36
31.6399,118.6661,1.67
40.9887,26.2426,4.81
52.078,21.7975,3.27
32.714,119.7913,0.77
-25.6107,29.4799,1.78
29.9343,56.5059,0.8
25.7491,101.5841,3.0
36.0324,120.1409,1.33
33.349,116.4127,0.33
32.9616,130.2142,0.48
34.0139,-117.537,3.89
22.0892,107.2792,1.7
11.0131,78.0709,1.21
42.9411,-76.445,4.88
40.6476,-74.2314,0.53
29.8872,121.7752,0.94
41.3397,15.7309,9.34
43.9485,-73.1464,0.26
35.9987,127.122,0.97
21.159,110.4822,26.24
32.6311,-116.9681,0.62
45.6151,11.9404,1.95
37.3095,-5.4575,2.92
14.2965,107.9709,1.22
31.7922,-106.6514,18.45
36.3258,100.092,2.02
11.2135,77.0493,0.69
51.2764,6.0652,2.25
52.7616,18.222,10.33
36.6616,119.1741,2.56
51.4782,3.6215,10.81
34.8132,127.3523,0.86
24.2,115.7335,0.74
32.1786,119.8044,1.41
43.3673,-6.6781,0.55
40.0373,114.0278,0.63
27.0288,100.1477,1.42
32.7647,-104.944,1.06
37.9061,116.2624,0.48
42.3679,-71.1277,0.27
38.6564,21.2943,4.17
36.2818,138.3418,0.8
32.1158,-95.2869,0.59
33.7071,117.5095,0.62
39.0009,42.0721,2.48
47.8187,1.9562,1.02
-17.6948,-50.8473,0.61
34.8314,-77.7713,1.89
60.1817,23.9741,4.99
35.4115,126.6981,0.31
36.2128,103.3547,2.92
50.804,20.0194,0.73
24.6463,100.219,2.79
43.5991,141.9333,0.6
40.3596,109.9677,3.77
46.3867,16.6003,3.33
36.0472,120.1993,5.6
37.2649,118.1189,1.53
48.0266,7.6816,1.98
33.8481,-117.9904,0.29
34.4881,118.1889,3.11
45.4403,-0.5288,2.42
30.4634,105.5565,0.71
